"","Gene","p","padj","loglik_full","loglik_red","df_full","df_red","mean","converge_impulse","converge_const","allZero"
"FBgn0040816","FBgn0040816",0.00092508371946607,0.0214099541156428,-46.0633105661386,-56.4105490542553,7,2,473.184967089068,0,0,FALSE
"FBgn0040817","FBgn0040817",0.950748661689998,0.999999795904049,-31.0336562162962,-31.602309579473,7,2,111.051247832608,0,0,FALSE
"FBgn0040823","FBgn0040823",0.355806827171418,0.735960490414726,-27.0896295113146,-29.8494049114286,7,2,40.0387460050942,0,0,FALSE
"FBgn0040827","FBgn0040827",0.00484813847480379,0.0629134707360544,-73.440834902213,-81.8523029431563,7,2,19365.6970191669,0,0,FALSE
"FBgn0040828","FBgn0040828",0.858741122326832,0.999999795904049,-26.1917565948321,-27.1567658607867,7,2,34.100147992613,0,0,FALSE
"FBgn0040832","FBgn0040832",0.0270169452013448,0.151286452466788,-56.4985880811977,-62.8176310380073,7,2,2564.91669343154,0,0,FALSE
"FBgn0040837","FBgn0040837",0.0365498818475257,0.176533786005193,-40.8824794500853,-46.8196806120782,7,2,250.935972138555,0,0,FALSE
"FBgn0040843","FBgn0040843",0.103170326131171,0.330116751939822,-25.8959264900845,-30.471695747148,7,2,18.6877458722787,0,0,FALSE
"FBgn0040849","FBgn0040849",0.467580574566232,0.863159288737822,-31.0612221329011,-33.3575589576822,7,2,54.9835644611916,0,0,FALSE
"FBgn0040850","FBgn0040850",0.127599987124265,0.378629800063925,-45.176792554464,-49.4606431385883,7,2,317.905900254089,0,0,FALSE
"FBgn0040859","FBgn0040859",0.0500926676981811,0.210125084814239,-65.4719251147213,-71.0047783983402,7,2,3867.09875193025,0,0,FALSE
"FBgn0040871","FBgn0040871",0.0179891988792967,0.123312730426651,-40.2719549878682,-47.0971728853506,7,2,171.499066590282,0,0,FALSE
"FBgn0040890","FBgn0040890",0.974705201215491,0.999999795904049,-36.8239098146756,-37.2417255850867,7,2,275.819611777798,0,0,FALSE
"FBgn0040892","FBgn0040892",0.937049343019621,0.999999795904049,-23.823818596356,-24.4634580897031,7,2,13.4771558947442,0,0,FALSE
"FBgn0040899","FBgn0040899",0.999494561662896,0.999999795904049,-42.0977301397768,-42.1771497068151,7,2,582.31734197681,0,0,FALSE
"FBgn0040900","FBgn0040900",0.326358630390195,0.700278388978992,-30.5948615317942,-33.4939331421312,7,2,51.2357632968567,0,0,FALSE
"FBgn0040904","FBgn0040904",0.0763542020861619,0.272871755388065,-53.3200637815345,-58.3004534907442,7,2,774.413088636377,0,0,FALSE
"FBgn0040905","FBgn0040905",0.0586230568124428,0.230806042512088,-42.5653645686975,-47.893821655973,7,2,235.704391915457,0,0,FALSE
"FBgn0040906","FBgn0040906",0.0133840893756721,0.107149239244232,-40.7457694251415,-47.9342563035956,7,2,208.601533407662,0,0,FALSE
"FBgn0040907","FBgn0040907",0.856381363136858,0.999999795904049,-34.8815242698613,-35.8551985651211,7,2,141.691643415879,0,0,FALSE
"FBgn0040918","FBgn0040918",0.00633543874750025,0.0722384473473115,-47.423605895518,-55.5160735290063,7,2,1466.76240629355,0,0,FALSE
"FBgn0040928","FBgn0040928",0.984863665285041,0.999999795904049,-26.4256204868541,-26.7578354363185,7,2,37.7105869262471,0,0,FALSE
"FBgn0040929","FBgn0040929",0.989817617738713,0.999999795904049,-29.7611662965195,-30.0404971985509,7,2,69.0279676860287,0,0,FALSE
"FBgn0040931","FBgn0040931",0.999440896510692,0.999999795904049,-49.7632227390244,-49.845992300002,7,2,1170.86421485369,0,0,FALSE
"FBgn0040942","FBgn0040942",0.00111187384731648,0.0242877653824109,-50.543800723649,-60.678923875703,7,2,820.231092009917,0,0,FALSE
"FBgn0040959","FBgn0040959",0.525850450039918,0.918820725926933,-55.9169284931128,-57.9996504597583,7,2,567.381106449738,0,0,FALSE
"FBgn0040963","FBgn0040963",0.00332137730898925,0.0496858173936618,-60.5849190702854,-69.4439293689357,7,2,2488.87478854841,0,0,FALSE
"FBgn0040964","FBgn0040964",0.968187862199748,0.999999795904049,-35.0554160374046,-35.5192399739542,7,2,239.240781415396,0,0,FALSE
"FBgn0040967","FBgn0040967",0.0154133591922064,0.115019876152146,-33.8354825206787,-40.8510092364302,7,2,68.4353035499539,0,0,FALSE
"FBgn0040968","FBgn0040968",0.998832467480638,0.999999795904049,-30.1956701629723,-30.3077148602577,7,2,85.0055593236165,0,0,FALSE
"FBgn0040972","FBgn0040972",0.279951865030507,0.63634513216837,-42.4697916295088,-45.6096111605239,7,2,229.169401570184,0,0,FALSE
"FBgn0040973","FBgn0040973",0.0254196645089085,0.146531964781283,-42.4058857497441,-48.8013067298042,7,2,239.286173481694,0,0,FALSE
"FBgn0040985","FBgn0040985",0.418383884318493,0.808810043935875,-59.8109575492845,-62.3007209289164,7,2,5584.1618909724,0,0,FALSE
"FBgn0040989","FBgn0040989",0.248442401939191,0.588498476391893,-48.2559096989977,-51.5782046109898,7,2,382.108499719527,0,0,FALSE
"FBgn0040996","FBgn0040996",0.00530474612065884,0.0657736975522521,-51.8866361586227,-60.191026589421,7,2,835.476087815973,0,0,FALSE
"FBgn0041004","FBgn0041004",0.229531846387561,0.559329083382985,-44.721210105729,-48.1624262172242,7,2,817.967429740674,0,0,FALSE
"FBgn0041087","FBgn0041087",0.724350291279459,0.999999795904049,-33.0679183607993,-34.4888491230616,7,2,63.8937320983282,0,0,FALSE
"FBgn0041092","FBgn0041092",0.314420296881039,0.683788722548846,-57.9278651991085,-60.8861581271083,7,2,2535.90941022743,0,0,FALSE
"FBgn0041094","FBgn0041094",0.00016243810544504,0.00540251390128612,-58.5665868553537,-70.8939032438827,7,2,4474.05994282431,0,0,FALSE
"FBgn0041096","FBgn0041096",0.0263182734598021,0.149421631576864,-45.8753732165947,-52.2272779778578,7,2,837.948757845882,0,0,FALSE
"FBgn0041097","FBgn0041097",0.891368574769876,0.999999795904049,-24.31534829991,-25.1555128665983,7,2,20.9079170034966,0,0,FALSE
"FBgn0041100","FBgn0041100",0.773341577621607,0.999999795904049,-36.3138802975082,-37.5743391609952,7,2,252.532387753035,0,0,FALSE
"FBgn0041102","FBgn0041102",0.0457649257009068,0.200115484546877,-68.9629177837984,-74.6123806051407,7,2,6095.71220923454,0,0,FALSE
"FBgn0041103","FBgn0041103",0.266076697270122,0.614279623277204,-41.5952863243218,-44.8132729835268,7,2,137.40596741568,0,0,FALSE
"FBgn0041111","FBgn0041111",0.802959479477201,0.999999795904049,-52.8415726381865,-54.0028130136416,7,2,3038.23579743567,0,0,FALSE
"FBgn0041147","FBgn0041147",0.610465095444322,0.991792444234139,-35.5044742913518,-37.2973128142819,7,2,211.274569837713,0,0,FALSE
"FBgn0041150","FBgn0041150",0.063799561535284,0.24385624305481,-47.72020016697,-52.9378579423035,7,2,1072.71499908191,0,0,FALSE
"FBgn0041156","FBgn0041156",0.723959011299941,0.999999795904049,-44.8823375813668,-46.3045399466845,7,2,117.901546106467,0,0,FALSE
"FBgn0041160","FBgn0041160",0.589784628445253,0.973954990858643,-52.4076491315871,-54.2696890808088,7,2,893.626936673525,0,0,FALSE
"FBgn0041161","FBgn0041161",0.206229659645374,0.523215744583172,-53.8871324850974,-57.4868209684462,7,2,1555.74468371406,0,0,FALSE
"FBgn0041164","FBgn0041164",0.611964792299273,0.992576914652174,-47.4523634387735,-49.2402157378647,7,2,660.120128302974,0,0,FALSE
"FBgn0041171","FBgn0041171",0.999549256715872,0.999999795904049,-50.4819170017742,-50.5577019906382,7,2,2402.89744162288,0,0,FALSE
"FBgn0041174","FBgn0041174",0.989802300578621,0.999999795904049,-41.4799076304195,-41.7594208275087,7,2,494.830922443042,0,0,FALSE
"FBgn0041180","FBgn0041180",0.0190249278387506,0.126937520241955,-60.7380858531026,-67.4941052417614,7,2,5538.6062891352,0,0,FALSE
"FBgn0041181","FBgn0041181",0.00669266562961608,0.0743735747189558,-41.4701877784446,-49.4969935781465,7,2,588.628500387891,0,0,FALSE
"FBgn0041182","FBgn0041182",0.0429112411081785,0.192746309131354,-65.431614350122,-71.1638169284795,7,2,5172.87974326272,0,0,FALSE
"FBgn0041183","FBgn0041183",0.156432978482258,0.435103977645935,-32.5572123168324,-36.5554228633985,7,2,59.9006586847716,0,0,FALSE
"FBgn0041184","FBgn0041184",0.097838132125858,0.318908064205856,-46.9570846346774,-51.6048943596519,7,2,538.642059757544,0,0,FALSE
"FBgn0041186","FBgn0041186",0.0940599431271309,0.310828046775645,-45.6427615252406,-50.3438297017766,7,2,635.565834543561,0,0,FALSE
"FBgn0041188","FBgn0041188",0.000168635954287865,0.0055428183848326,-57.8843068499218,-70.1694351368342,7,2,5592.66979993449,0,0,FALSE
"FBgn0041191","FBgn0041191",0.995367947913439,0.999999795904049,-51.8707885239287,-52.0700906863431,7,2,2998.76389177404,0,0,FALSE
"FBgn0041194","FBgn0041194",7.78142737758984e-05,0.00300982171660257,-77.9599297929053,-91.1131798336279,7,2,19770.6422045823,0,0,FALSE
"FBgn0041195","FBgn0041195",0.0508473573695112,0.211831210320707,-52.6323576177214,-58.1458554749943,7,2,672.046220060599,0,0,FALSE
"FBgn0041203","FBgn0041203",0.361106004990415,0.74268599910044,-54.996849681903,-57.7324869952352,7,2,2010.75748590125,0,0,FALSE
"FBgn0041205","FBgn0041205",0.271149358462691,0.621889159245635,-49.5399270037253,-52.7289603956503,7,2,1250.92087622038,0,0,FALSE
"FBgn0041210","FBgn0041210",0.0502578402775653,0.210425206572196,-51.0982082702049,-56.6268020033255,7,2,1764.78683552778,0,0,FALSE
"FBgn0041224","FBgn0041224",0.517303917066445,0.910991000724986,-22.3257069417914,-24.43889851025,7,2,10.5806959859002,0,0,FALSE
"FBgn0041225","FBgn0041225",0.836543167219084,0.999999795904049,-24.0347217716597,-25.0797704475738,7,2,20.9764974496474,0,0,FALSE
"FBgn0041233","FBgn0041233",0.748262525554823,0.999999795904049,-26.9747475956662,-28.3177355000303,7,2,19.6842843006711,0,0,FALSE
"FBgn0041234","FBgn0041234",0.964887809000055,0.999999795904049,-27.9456736260324,-28.431064647286,7,2,37.1225018255585,0,0,FALSE
"FBgn0041241","FBgn0041241",0.510222585471602,0.903163346663272,-24.3726073949778,-26.5112501827406,7,2,11.0562437200096,0,0,FALSE
"FBgn0041242","FBgn0041242",0.815033132769042,0.999999795904049,-23.4226348760935,-24.5426503412435,7,2,16.5880532534195,0,0,FALSE
"FBgn0041243","FBgn0041243",0.944542507081658,0.999999795904049,-20.7275430453501,-21.3292859742561,7,2,7.21420492504579,0,0,FALSE
"FBgn0041246","FBgn0041246",0.573027157296394,0.961122992317162,-24.2449794590559,-26.1637775404773,7,2,14.8521136667686,0,0,FALSE
"FBgn0041249","FBgn0041249",0.240088108715726,0.575373086115034,-28.1871148634363,-31.5609797113635,7,2,27.1111887006303,0,0,FALSE
"FBgn0041336","FBgn0041336",0.883060962957411,0.999999795904049,-20.4742245532985,-21.3471987074986,7,2,8.77549659259422,0,0,FALSE
"FBgn0041337","FBgn0041337",0.22316472992416,0.549938850474849,-56.046018094333,-59.5291280092445,7,2,1723.49601294458,0,0,FALSE
"FBgn0041342","FBgn0041342",6.32378208109666e-20,3.54182386798062e-17,-64.4187568760282,-114.233894130572,7,2,10531.743264256,0,0,FALSE
"FBgn0041579","FBgn0041579",0.440132744714754,0.833857977660643,-31.3461716501363,-33.7486960798699,7,2,36.6879107745606,0,0,FALSE
"FBgn0041581","FBgn0041581",0.00650390830634142,0.0733234493602195,-62.3749636421524,-70.4360272919234,7,2,1698.66587566399,0,0,FALSE
"FBgn0041582","FBgn0041582",0.0195254294413639,0.128691208377571,-48.6196983810217,-55.3435687790311,7,2,1773.30556880181,0,0,FALSE
"FBgn0041585","FBgn0041585",0.571971997827377,0.959821657907351,-48.3676249715341,-50.2900197564783,7,2,1638.48520844038,0,0,FALSE
"FBgn0041588","FBgn0041588",0.993147543595037,0.999999795904049,-47.9205621580433,-48.1560498296676,7,2,1407.08275228634,0,0,FALSE
"FBgn0041604","FBgn0041604",0.99866035046932,0.999999795904049,-40.6827419767298,-40.8013427969843,7,2,280.214971675564,0,0,FALSE
"FBgn0041605","FBgn0041605",0.209788627747748,0.528526985898388,-54.5772641006898,-58.1517930573644,7,2,1372.93172096286,0,0,FALSE
"FBgn0041607","FBgn0041607",0.0237089776843052,0.141583423485173,-53.4183961874239,-59.9008959355078,7,2,898.647644945271,0,0,FALSE
"FBgn0041623","FBgn0041623",0.915436879114266,0.999999795904049,-25.1013296979078,-25.8410203165566,7,2,20.8204238661904,0,0,FALSE
"FBgn0041627","FBgn0041627",0.883739571311224,0.999999795904049,-46.3283700813267,-47.1986939328096,7,2,498.963036391295,0,0,FALSE
"FBgn0041629","FBgn0041629",0.84192981834748,0.999999795904049,-63.787265866899,-64.8131740120595,7,2,9572.57010329131,0,0,FALSE
"FBgn0041630","FBgn0041630",0.234661101522015,0.566895228349077,-55.3002019407866,-58.7083750135273,7,2,2156.10760887946,0,0,FALSE
"FBgn0041702","FBgn0041702",0.365460780405293,0.747142918270538,-34.4372123337007,-37.153208621559,7,2,147.504403721521,0,0,FALSE
"FBgn0041706","FBgn0041706",0.885285526948507,0.999999795904049,-30.3356507295806,-31.1999177532493,7,2,27.7602530863958,0,0,FALSE
"FBgn0041707","FBgn0041707",0.437929889543048,0.831176454889196,-32.0803099419755,-34.4915386905795,7,2,104.591499126351,0,0,FALSE
"FBgn0041709","FBgn0041709",0.954007002681508,0.999999795904049,-29.0884062829772,-29.6389521115266,7,2,36.1268214954451,0,0,FALSE
"FBgn0041710","FBgn0041710",0.720687332190918,0.999999795904049,-40.3350697483633,-41.7679012805203,7,2,232.344723921224,0,0,FALSE
"FBgn0041711","FBgn0041711",0.622690557575295,0.999177068309196,-37.6576074237417,-39.409911212331,7,2,226.719193851132,0,0,FALSE
"FBgn0041712","FBgn0041712",0.250365780226822,0.59060604202276,-59.0839626772213,-62.394589256206,7,2,1906.52448507062,0,0,FALSE
"FBgn0041713","FBgn0041713",0.00139230731758763,0.0279174857209618,-37.6061796265585,-47.4810536487384,7,2,180.51104147349,0,0,FALSE
"FBgn0041721","FBgn0041721",0.32365109799325,0.696444240679497,-23.7881095557139,-26.7004632326652,7,2,12.1760083483876,0,0,FALSE
"FBgn0041723","FBgn0041723",0.0967020465519908,0.316069764090415,-30.8629995364188,-35.5266223830021,7,2,74.9643037663883,0,0,FALSE
"FBgn0041775","FBgn0041775",0.139381605464791,0.402228264819934,-56.8686188426383,-61.0293993133125,7,2,5823.54738351183,0,0,FALSE
"FBgn0041781","FBgn0041781",0.0701882986256564,0.259102704285906,-50.621701046159,-55.7136659589515,7,2,1882.41098328903,0,0,FALSE
"FBgn0041789","FBgn0041789",0.00878902936224092,0.0869781700905245,-62.087020548407,-69.7862181706874,7,2,5593.99687324466,0,0,FALSE
"FBgn0042083","FBgn0042083",0.230209302148461,0.560045076171194,-55.5872671174539,-59.0240836458118,7,2,2565.90709677952,0,0,FALSE
"FBgn0042085","FBgn0042085",0.771061011896841,0.999999795904049,-49.546543613481,-50.8145531968324,7,2,946.253709066544,0,0,FALSE
"FBgn0042086","FBgn0042086",0.00352584764201511,0.0515108503869215,-55.2894529692654,-64.078018903395,7,2,783.166586752383,0,0,FALSE
"FBgn0042092","FBgn0042092",0.946679029212282,0.999999795904049,-36.4879828040987,-37.0785255789072,7,2,206.518449630169,0,0,FALSE
"FBgn0042094","FBgn0042094",0.0219674435353675,0.136161197159016,-58.6212692360761,-65.1988431258672,7,2,4258.93557123886,0,0,FALSE
"FBgn0042101","FBgn0042101",0.20869806333158,0.527280816089639,-30.9935283478032,-34.5757278156596,7,2,33.751921416904,0,0,FALSE
"FBgn0042102","FBgn0042102",0.293258965049479,0.654585051589798,-42.4997567260496,-45.567494235291,7,2,141.609284200554,0,0,FALSE
"FBgn0042103","FBgn0042103",0.468745769539596,0.864150364975434,-33.3409622793148,-35.6328789711012,7,2,40.6478111419925,0,0,FALSE
"FBgn0042104","FBgn0042104",0.167761673999743,0.456737110508341,-39.036456394735,-42.9351459852787,7,2,112.110740968094,0,0,FALSE
"FBgn0042105","FBgn0042105",0.297630586980369,0.659715605334673,-44.5283545662082,-47.5729824898104,7,2,133.741088289353,0,0,FALSE
"FBgn0042106","FBgn0042106",0.379505437004843,0.763375690661373,-33.1913640528199,-35.845160023513,7,2,69.1700566751662,0,0,FALSE
"FBgn0042110","FBgn0042110",0.00121461812627355,0.0256517089051013,-31.2365239625054,-41.2694936116468,7,2,42.8151921615892,0,0,FALSE
"FBgn0042111","FBgn0042111",0.928355640877438,0.999999795904049,-42.4867009792543,-43.1680227301577,7,2,541.849141934187,0,0,FALSE
"FBgn0042112","FBgn0042112",0.632482703373607,0.999999795904049,-37.3623697179066,-39.0823779355546,7,2,287.58999875308,0,0,FALSE
"FBgn0042119","FBgn0042119",0.0257458788583581,0.147644027745803,-53.971685940592,-60.3511416650066,7,2,1783.47068658208,0,0,FALSE
"FBgn0042125","FBgn0042125",0.332138097839944,0.706562996954557,-53.001094905955,-55.8720959140992,7,2,1250.04723339323,0,0,FALSE
"FBgn0042126","FBgn0042126",0.23892637785372,0.573636341342213,-37.9658683735516,-41.3470224306669,7,2,85.6104683473443,0,0,FALSE
"FBgn0042127","FBgn0042127",0.353201879567179,0.733476435751897,-52.7471899535338,-55.5189290996693,7,2,1190.57029882247,0,0,FALSE
"FBgn0042129","FBgn0042129",0.78833674552408,0.999999795904049,-40.5220173821784,-41.7325375152707,7,2,149.167169569336,0,0,FALSE
"FBgn0042131","FBgn0042131",0.00623278032866512,0.0715926088285225,-47.9697867665084,-56.0817921965183,7,2,520.450659985799,0,0,FALSE
"FBgn0042132","FBgn0042132",0.10111604183213,0.326077111407988,-52.9925671576581,-57.5956777982783,7,2,1888.70263010324,0,0,FALSE
"FBgn0042133","FBgn0042133",0.0124246495665997,0.103307031819227,-53.7321097893236,-61.0114092893609,7,2,1001.70028189898,0,0,FALSE
"FBgn0042134","FBgn0042134",0.0906820646851311,0.303182967937251,-53.5030720401634,-58.2534479939866,7,2,4614.04428596241,0,0,FALSE
"FBgn0042135","FBgn0042135",0.0223910227016657,0.137629104419984,-62.2521439811703,-68.8059447315308,7,2,7311.35510429862,0,0,FALSE
"FBgn0042137","FBgn0042137",0.462098253739269,0.858129940166743,-23.804422459691,-26.1216481404639,7,2,19.1913940328854,0,0,FALSE
"FBgn0042138","FBgn0042138",0.000467694213838398,0.0126911906631109,-66.1825867169141,-77.311468142522,7,2,8045.72508992362,0,0,FALSE
"FBgn0042146","FBgn0042146",0.68130011442671,0.999999795904049,-26.9392304102948,-28.4998516358231,7,2,19.184835090279,0,0,FALSE
"FBgn0042173","FBgn0042173",0.926307382121979,0.999999795904049,-54.7940875949795,-55.4849246541047,7,2,2926.38463278411,0,0,FALSE
"FBgn0042174","FBgn0042174",0.352644845411285,0.733355624249831,-70.0000981444504,-72.7744041159091,7,2,14662.1559424724,0,0,FALSE
"FBgn0042175","FBgn0042175",0.538241851630355,0.930312604188153,-55.7940139518816,-57.8330125400674,7,2,4965.02120015631,0,0,FALSE
"FBgn0042177","FBgn0042177",0.504873453729746,0.899262557401591,-61.5282234456667,-63.6862204738464,7,2,5107.1003104367,0,0,FALSE
"FBgn0042178","FBgn0042178",0.28072907442593,0.637077552692362,-64.2072730643945,-67.3428077251229,7,2,5532.91889832233,0,0,FALSE
"FBgn0042179","FBgn0042179",0.000766330739766252,0.018564295879251,-52.0948173505896,-62.6585745799436,7,2,1063.42545586433,0,0,FALSE
"FBgn0042180","FBgn0042180",0.613041095646698,0.99303579607185,-38.2635024630505,-40.0477787150688,7,2,242.643931360893,0,0,FALSE
"FBgn0042185","FBgn0042185",0.910548509182087,0.999999795904049,-46.0907222686005,-46.851587819187,7,2,673.078313585007,0,0,FALSE
"FBgn0042189","FBgn0042189",0.050445263032471,0.210724364556531,-69.7967307912144,-75.320507133871,7,2,6650.05116462169,0,0,FALSE
"FBgn0042198","FBgn0042198",0.0475435501195342,0.204580451374836,-49.597024994429,-55.1973531047,7,2,578.188021768768,0,0,FALSE
"FBgn0042201","FBgn0042201",0.218818235792555,0.542353375922427,-45.7221357450382,-49.2344286971751,7,2,261.882340790975,0,0,FALSE
"FBgn0042205","FBgn0042205",0.484998422199742,0.880112481550127,-28.5808167459745,-30.8117622622393,7,2,73.0260206858254,0,0,FALSE
"FBgn0042206","FBgn0042206",0.029976656318467,0.160175193807433,-39.3854953689532,-45.5737859695825,7,2,192.955574666804,0,0,FALSE
"FBgn0042207","FBgn0042207",0.751651095873272,0.999999795904049,-37.1328447641862,-38.4647387279152,7,2,83.4826795854719,0,0,FALSE
"FBgn0042213","FBgn0042213",0.0793793134016629,0.278913211104162,-41.7025163191444,-46.6311954169635,7,2,599.551351815952,0,0,FALSE
"FBgn0042627","FBgn0042627",0.0021118007341908,0.0371942564530058,-87.626575842167,-97.0167727394097,7,2,114887.261569861,0,0,FALSE
"FBgn0042630","FBgn0042630",0.046353616933823,0.201566255996084,-37.5800165968923,-43.2130199164301,7,2,154.280506138808,0,0,FALSE
"FBgn0042650","FBgn0042650",0.920010945608545,0.999999795904049,-34.8292865849504,-35.5487377557491,7,2,126.618542988858,0,0,FALSE
"FBgn0042693","FBgn0042693",0.591939315202832,0.975783691308595,-59.8864616339986,-61.7412504481555,7,2,4505.15355106355,0,0,FALSE
"FBgn0042696","FBgn0042696",0.0396786928377989,0.185665286581509,-46.5367132050738,-52.3691859573544,7,2,441.33961901565,0,0,FALSE
